Temperature,Humidity,Storage_Days,Spoilage_Label,Grain_Type,Airflow,Dew_Point,Ambient_Light,Pest_Presence,Grain_Moisture,Rainfall
22.49,58.94,651,Risky,2,0.502,14.05,59.1,1,11.68,2.02
9.91,69.06,257,Risky,2,0.388,4.5,172.3,0,15.67,0.27
30.78,65.25,533,Spoiled,2,0.683,23.49,185.1,0,14.36,1.19
23.07,87.04,474,Risky,2,0.354,20.79,53.8,0,11.66,0.16
7.84,86.29,81,Spoiled,2,1.35,5.69,152.8,0,17.36,2.63
21.83,37.53,99,Risky,2,1.376,6.69,121.9,1,15.13,0.26
29.58,79.63,340,Spoiled,2,1.198,25.67,108.4,0,16.26,0.91
29.73,84.61,344,Spoiled,2,0.898,26.85,78.8,0,15.62,0.35
26.37,73.26,190,Spoiled,2,1.307,21.19,46.0,0,17.08,5.4
16.17,83.51,112,Spoiled,2,1.494,13.37,183.9,1,16.9,1.29
29.05,69.66,664,Spoiled,2,1.231,22.93,78.2,0,15.19,1.67
22.9,35.81,81,Safe,2,0.333,6.95,179.1,0,13.53,5.28
35.35,47.25,446,Risky,2,0.575,22.38,85.0,0,13.69,0.76
14.67,89.92,381,Risky,2,1.248,13.03,34.2,0,13.12,0.33
19.34,47.56,357,Risky,2,0.95,7.91,191.2,0,16.26,1.8
15.36,49.96,197,Safe,2,0.325,4.98,141.4,0,13.85,1.5
7.26,78.56,680,Spoiled,2,1.19,3.78,100.2,1,15.73,0.27
11.32,52.86,105,Risky,2,1.089,2.05,44.4,1,13.05,2.3
7.93,51.79,49,Risky,2,1.127,-1.37,90.5,1,18.13,1.7
34.99,46.08,648,Spoiled,2,0.376,21.64,193.3,0,10.79,0.05
31.75,84.42,37,Spoiled,2,0.258,28.79,87.0,0,17.93,0.16
23.44,85.25,472,Spoiled,2,1.23,20.82,24.0,0,16.19,3.24
23.2,56.2,545,Spoiled,2,0.992,13.98,25.2,0,18.72,1.04
19.42,71.97,378,Risky,2,0.691,14.23,145.3,0,15.24,0.83
19.28,53.71,275,Safe,2,0.568,9.66,112.2,0,15.0,2.9
14.47,83.86,230,Spoiled,2,0.585,11.77,71.1,0,17.81,4.92
39.43,60.28,663,Spoiled,2,0.854,30.27,74.6,0,13.14,1.26
7.24,59.89,124,Safe,2,0.585,-0.03,57.9,0,13.43,0.59
21.83,84.61,689,Spoiled,2,1.423,19.12,187.8,0,11.59,7.9
13.03,76.9,360,Spoiled,2,0.162,9.07,123.3,0,17.68,1.33
35.75,78.44,640,Spoiled,2,0.755,31.4,148.9,0,16.73,0.28
6.97,89.9,217,Risky,2,0.317,5.43,65.6,0,10.42,1.68
37.63,54.1,298,Spoiled,2,1.304,26.73,133.6,1,19.38,0.29
23.01,75.43,365,Spoiled,2,0.221,18.42,187.1,0,18.56,1.63
15.05,62.73,104,Risky,2,1.363,8.0,85.1,1,11.72,5.05
24.84,47.59,13,Safe,2,0.132,12.94,98.7,0,12.92,5.79
9.85,83.85,265,Risky,2,1.017,7.25,20.9,0,10.4,2.91
39.39,87.42,230,Spoiled,2,0.344,36.9,116.1,0,18.93,1.32
8.06,85.64,71,Risky,2,0.223,5.8,77.2,1,11.41,1.37
29.21,80.41,115,Spoiled,2,0.526,25.48,134.9,1,12.7,2.14
35.18,55.9,201,Risky,2,1.317,25.02,190.6,1,9.36,0.47
6.76,58.44,482,Risky,2,1.496,-0.82,122.3,0,11.78,0.71
31.9,85.29,728,Spoiled,2,1.299,29.11,105.4,0,18.54,0.08
7.92,50.5,665,Spoiled,2,1.006,-1.73,187.6,0,19.9,1.97
11.06,37.02,336,Safe,2,0.562,-3.07,57.4,0,14.96,5.3
27.22,73.73,124,Spoiled,2,0.981,22.11,32.3,0,19.78,0.18
35.72,43.08,181,Spoiled,2,0.728,21.2,126.0,0,19.46,0.4
8.48,85.43,195,Risky,2,0.147,6.18,183.5,0,10.54,4.21
19.49,82.56,304,Spoiled,2,0.721,16.44,181.5,1,16.65,0.9
22.44,89.74,587,Spoiled,2,0.163,20.67,114.3,0,19.92,0.22
28.72,57.81,552,Spoiled,2,0.188,19.57,58.8,1,9.17,0.77
25.68,68.13,82,Risky,2,0.493,19.35,41.8,0,14.38,1.77
14.71,52.95,198,Safe,2,0.804,5.21,94.3,0,12.73,1.39
18.01,64.94,522,Risky,2,0.773,11.31,190.3,0,13.36,2.04
12.53,66.91,265,Risky,2,1.459,6.55,177.4,1,11.91,0.08
21.87,48.02,172,Risky,2,1.073,10.36,123.8,0,18.26,0.49
21.67,78.51,335,Spoiled,2,1.47,17.76,125.8,0,16.86,0.62
30.45,53.81,489,Spoiled,2,1.381,20.02,135.8,0,9.11,0.38
16.63,51.07,117,Safe,2,0.729,6.46,79.2,0,10.05,0.25
17.97,43.51,242,Risky,2,0.269,5.37,30.6,1,10.16,2.26
17.92,88.12,581,Spoiled,2,0.884,15.92,161.4,0,15.16,2.18
37.42,75.66,249,Spoiled,2,0.722,32.37,126.3,1,14.16,0.94
35.24,67.43,565,Spoiled,2,0.757,28.27,82.5,0,19.46,0.87
34.29,47.48,263,Spoiled,2,1.479,21.5,87.4,0,16.12,2.68
9.63,42.89,715,Risky,2,1.464,-2.37,198.9,0,12.01,2.87
35.64,68.29,585,Spoiled,2,1.38,28.87,98.3,0,10.24,0.14
9.62,64.1,155,Risky,2,0.933,3.17,105.1,1,14.45,0.78
12.22,67.5,109,Risky,2,0.314,6.38,177.9,0,16.04,0.2
18.99,49.22,273,Risky,2,0.457,8.1,157.1,0,17.75,1.06
16.92,78.89,445,Spoiled,2,0.779,13.23,104.4,1,10.87,1.33
15.83,71.41,432,Risky,2,1.223,10.66,94.9,0,10.52,1.56
5.96,77.07,458,Spoiled,2,0.156,2.25,49.5,0,16.67,3.98
16.17,65.67,393,Risky,2,0.416,9.74,20.1,0,19.61,2.91
8.04,76.27,527,Spoiled,2,1.465,4.12,76.4,1,12.52,0.18
11.83,88.15,108,Risky,2,1.202,9.93,67.1,1,11.21,5.67
25.08,58.62,605,Spoiled,2,0.724,16.39,42.4,0,17.77,5.84
18.33,52.81,602,Risky,2,0.83,8.53,100.3,0,12.53,1.98
13.52,63.36,359,Risky,2,0.97,6.69,37.5,0,19.84,0.35
25.92,87.69,667,Spoiled,2,0.284,23.71,190.4,0,10.52,0.43
20.28,89.43,246,Spoiled,2,0.827,18.48,116.8,0,15.75,3.26
16.15,87.07,671,Spoiled,2,0.79,13.99,73.8,1,9.7,0.32
31.39,40.71,321,Spoiled,2,0.863,16.42,129.1,1,16.22,1.11
11.89,69.12,627,Risky,2,0.406,6.41,181.5,0,12.18,5.39
6.3,44.41,264,Risky,2,1.267,-4.93,24.1,1,14.64,1.19
37.46,63.83,401,Spoiled,2,0.996,29.42,144.9,1,17.76,0.29
10.3,66.8,2,Risky,2,0.44,4.4,117.1,0,15.12,3.39
25.66,85.43,508,Spoiled,2,0.448,23.03,52.3,0,12.05,0.54
24.51,48.14,650,Spoiled,2,0.41,12.81,161.0,1,18.24,2.48
20.1,80.19,665,Spoiled,2,0.799,16.57,99.4,0,14.69,4.87
30.74,36.29,536,Spoiled,2,0.103,14.05,165.5,0,13.63,0.34
8.1,42.67,304,Risky,2,0.87,-3.83,24.2,0,19.07,2.72
33.98,77.83,667,Spoiled,2,1.257,29.55,95.2,0,15.08,3.55
19.39,59.05,533,Spoiled,2,0.196,11.18,160.1,0,17.29,0.21
35.0,69.02,352,Risky,2,1.049,28.44,101.7,0,11.09,3.32
17.52,73.68,575,Risky,2,1.266,12.76,196.8,0,10.36,3.27
19.58,73.25,665,Risky,2,1.202,14.66,188.0,0,10.83,0.84
6.98,87.9,206,Risky,2,0.462,5.11,72.3,1,11.63,3.58
6.95,44.84,303,Safe,2,0.202,-4.21,170.4,0,12.21,0.71
30.97,59.42,189,Risky,2,0.373,22.12,173.9,0,10.98,6.42
28.67,78.43,620,Spoiled,2,1.328,24.54,190.7,0,18.45,0.02
23.58,64.18,442,Risky,2,1.415,16.41,38.0,0,11.94,1.94
22.14,43.1,564,Spoiled,2,0.745,9.0,51.7,0,16.78,5.22
7.08,73.66,594,Risky,2,0.702,2.7,24.2,0,12.67,1.41
6.25,51.5,221,Safe,2,0.98,-3.01,163.9,1,12.81,1.4
13.2,48.74,538,Risky,2,1.36,2.64,185.7,0,12.04,0.65
23.69,53.32,375,Spoiled,2,0.228,13.63,22.4,0,19.54,2.81
31.36,39.43,199,Risky,2,0.487,15.89,147.4,0,12.6,0.27
32.21,78.45,252,Spoiled,2,1.369,27.97,39.4,0,12.87,1.67
16.29,74.38,54,Risky,2,0.29,11.72,106.0,0,11.07,1.24
18.4,83.18,728,Spoiled,2,0.915,15.49,178.7,1,10.89,7.38
13.27,38.42,598,Risky,2,0.635,-0.6,44.4,1,14.39,0.06
36.63,58.64,617,Spoiled,2,1.208,27.18,44.2,0,16.17,3.09
19.87,43.23,284,Risky,2,1.028,6.99,115.5,1,9.69,0.02
19.43,59.04,366,Safe,2,0.328,11.21,127.3,0,9.54,0.56
10.78,53.12,22,Safe,2,0.137,1.62,126.3,0,13.28,0.42
17.43,82.23,558,Spoiled,2,0.881,14.36,47.1,0,16.25,0.5
31.45,39.63,582,Spoiled,2,1.119,16.05,106.2,1,13.8,0.54
17.54,80.59,621,Risky,2,0.855,14.16,129.4,0,9.57,2.56
19.45,51.7,143,Risky,2,0.288,9.24,53.9,0,17.47,0.76
37.12,66.23,181,Risky,2,1.264,29.74,126.4,0,9.62,0.4
18.33,68.13,214,Safe,2,1.306,12.35,110.1,0,10.84,1.67
6.95,41.7,68,Risky,2,0.956,-5.17,89.2,0,18.02,0.96
9.1,70.48,483,Risky,2,1.011,4.02,157.6,0,10.18,2.2
8.84,72.53,428,Spoiled,2,1.434,4.17,199.3,1,15.67,0.27
15.15,62.28,436,Spoiled,2,0.093,7.98,62.6,1,17.05,5.99
8.19,70.53,175,Safe,2,1.277,3.15,102.9,0,10.25,0.35
30.57,47.83,238,Spoiled,2,0.251,18.23,62.1,1,9.35,3.49
12.73,42.09,321,Risky,2,0.242,0.17,135.4,0,15.13,1.85
35.43,61.98,109,Risky,2,0.788,27.01,118.3,0,9.82,0.66
22.53,63.21,216,Risky,2,1.258,15.18,31.9,0,16.69,1.78
35.37,38.22,717,Spoiled,2,0.873,18.95,73.3,1,12.7,0.72
5.34,63.62,544,Risky,2,0.107,-1.0,134.9,1,10.39,2.27
8.37,54.27,543,Spoiled,2,1.386,-0.33,35.0,0,17.27,2.41
21.04,36.32,631,Spoiled,2,0.919,5.51,109.4,0,19.05,0.83
35.01,58.24,109,Risky,2,0.435,25.56,64.0,0,12.42,1.24
17.78,85.26,74,Risky,2,0.948,15.27,185.9,0,10.3,0.1
25.24,35.87,411,Risky,2,1.402,9.04,62.3,0,11.5,0.09
15.95,54.65,401,Safe,2,1.477,6.82,184.6,0,13.45,5.52
6.48,80.64,335,Risky,2,1.189,3.39,114.5,0,13.37,4.96
27.05,61.14,430,Risky,2,0.844,18.91,39.9,0,11.16,3.66
37.5,88.36,309,Spoiled,2,0.393,35.24,122.9,0,11.64,1.33
19.62,89.81,27,Spoiled,2,0.592,17.9,34.6,0,19.21,5.37
25.27,50.0,530,Spoiled,2,0.888,14.09,133.9,1,14.17,1.17
9.56,78.83,628,Spoiled,2,1.149,6.07,164.2,0,17.52,5.12
10.27,73.8,117,Risky,2,1.151,5.8,60.0,0,19.3,3.73
13.71,36.6,76,Risky,2,0.138,-0.87,188.4,0,15.74,3.27
25.33,55.58,704,Risky,2,0.751,15.79,153.9,0,11.34,5.4
18.98,86.85,648,Spoiled,2,1.018,16.74,120.6,1,12.37,0.37
39.6,46.13,177,Risky,2,1.034,25.83,130.4,1,9.88,1.79
16.44,76.2,199,Spoiled,2,0.432,12.23,82.0,0,18.83,0.4
28.88,58.96,719,Spoiled,2,0.863,20.04,129.9,0,18.27,2.62
24.33,67.16,339,Risky,2,0.925,17.84,102.1,0,15.07,1.91
7.39,88.7,532,Risky,2,0.713,5.65,75.3,0,11.69,0.7
23.66,37.17,29,Safe,2,1.023,8.17,60.4,0,14.76,2.72
29.27,78.06,626,Spoiled,2,1.18,25.04,118.5,1,11.06,0.75
38.57,88.03,699,Spoiled,2,1.119,36.22,71.5,1,9.88,0.91
31.96,65.33,487,Spoiled,2,0.756,24.62,112.0,1,13.66,0.94
13.57,65.63,121,Safe,2,1.187,7.26,132.3,0,11.09,0.04
26.89,35.18,514,Spoiled,2,0.188,10.2,80.7,1,13.18,0.29
10.54,69.38,345,Risky,2,0.982,5.17,98.6,1,11.7,1.47
17.68,71.62,723,Spoiled,2,1.155,12.48,47.7,1,14.22,0.78
18.77,44.83,496,Spoiled,2,0.35,6.53,123.2,0,16.38,0.79
30.28,41.89,282,Spoiled,2,0.95,15.88,70.0,1,17.52,0.33
19.22,86.89,114,Risky,2,0.838,16.98,88.9,0,13.86,3.11
25.54,83.69,612,Spoiled,2,0.379,22.57,186.3,1,10.31,3.46
10.7,37.97,240,Safe,2,0.893,-3.05,198.6,1,10.89,0.53
36.56,58.52,613,Spoiled,2,0.543,27.08,153.7,0,10.28,2.31
18.98,36.49,62,Risky,2,0.471,3.76,133.5,0,18.12,2.02
15.21,55.73,409,Safe,2,0.626,6.42,124.4,0,13.59,6.42
36.76,63.93,195,Risky,2,1.467,28.79,59.0,0,12.84,1.87
17.17,41.73,507,Risky,2,1.184,4.05,34.0,1,9.03,6.45
23.09,37.94,273,Risky,2,0.992,7.96,181.0,0,13.91,2.43
22.06,58.69,587,Spoiled,2,1.018,13.59,97.3,1,17.32,0.39
6.88,67.54,519,Risky,2,0.541,1.29,77.2,0,10.12,3.25
7.05,41.07,430,Risky,2,0.246,-5.28,106.8,0,17.78,0.85
32.76,73.29,29,Spoiled,2,0.874,27.33,180.6,0,16.23,5.52
39.34,76.43,126,Spoiled,2,0.314,34.4,65.8,0,18.84,2.69
13.92,52.61,351,Risky,2,1.328,4.39,96.4,0,15.54,4.11
19.54,62.09,518,Risky,2,0.928,12.08,197.3,0,11.17,4.72
28.09,82.44,627,Spoiled,2,0.537,24.81,61.4,1,16.0,0.09
16.45,58.0,311,Safe,2,1.281,8.16,164.4,0,13.25,0.35
36.38,60.49,304,Spoiled,2,0.497,27.48,144.2,0,18.59,1.06
28.97,86.3,323,Spoiled,2,0.232,26.44,187.8,0,19.42,1.33
25.37,45.59,1,Risky,2,0.069,12.76,180.4,0,9.63,0.75
15.75,57.02,487,Risky,2,0.533,7.25,187.6,1,13.18,0.18
8.33,51.62,186,Risky,2,0.605,-1.05,123.1,1,18.55,1.34
22.44,78.84,261,Spoiled,2,0.951,18.58,58.5,0,19.76,2.77
34.18,88.79,430,Spoiled,2,0.661,32.06,59.4,0,14.8,0.04
18.35,81.12,467,Risky,2,0.714,15.05,87.2,0,9.83,2.44
10.25,41.12,473,Safe,2,0.623,-2.38,46.0,0,12.63,0.68
30.57,54.54,32,Spoiled,2,0.307,20.35,77.7,0,18.46,8.66
39.35,89.95,366,Spoiled,2,0.345,37.38,143.0,0,16.31,3.18
36.68,54.71,592,Spoiled,2,1.422,26.05,33.9,1,11.41,0.68
32.38,51.4,523,Spoiled,2,0.701,21.05,86.1,0,11.39,2.03
27.36,80.5,675,Spoiled,2,0.297,23.7,23.2,0,14.67,1.6
30.54,77.87,391,Spoiled,2,1.051,26.23,72.9,0,13.32,8.92
10.85,47.68,85,Risky,2,0.065,0.18,62.8,0,15.76,2.0
20.03,82.46,459,Risky,2,0.769,16.95,92.3,0,14.43,0.1
29.96,42.93,184,Risky,2,1.089,15.97,162.1,0,14.18,2.75
27.95,78.49,277,Spoiled,2,1.382,23.85,186.7,1,9.73,5.48
20.91,79.4,169,Spoiled,2,0.583,17.21,159.0,0,17.76,3.13
34.91,70.28,125,Risky,2,0.873,28.67,175.3,0,10.97,7.72
19.27,81.37,93,Risky,2,1.01,16.0,62.5,0,13.03,0.16
8.43,45.38,518,Risky,2,0.411,-2.7,140.2,1,14.6,1.63
15.77,86.05,694,Spoiled,2,0.803,13.44,101.7,0,14.42,1.26
37.05,59.42,159,Spoiled,2,0.482,27.8,173.2,1,17.11,0.73
20.39,66.77,692,Risky,2,1.336,14.0,82.0,0,11.48,2.19
25.0,81.21,285,Spoiled,2,1.128,21.55,52.2,1,16.31,0.53
8.29,67.02,289,Safe,2,0.902,2.53,188.0,0,9.84,0.73
21.68,48.55,604,Risky,2,1.276,10.35,138.6,1,9.09,0.14
7.72,37.33,86,Safe,2,1.485,-5.93,32.4,0,11.69,2.11
8.83,35.06,482,Spoiled,2,0.203,-5.77,168.8,0,17.11,1.76
7.11,41.51,335,Risky,2,0.583,-5.09,68.0,0,15.79,2.13
12.59,64.25,270,Safe,2,0.926,6.02,40.8,0,12.37,1.74
39.85,57.96,266,Spoiled,2,0.167,29.98,59.9,0,17.17,0.76
35.36,41.9,328,Risky,2,0.643,20.42,134.1,0,9.76,2.14
34.09,42.47,567,Spoiled,2,1.124,19.51,37.8,0,12.68,1.08
21.64,79.44,484,Spoiled,2,0.951,17.92,100.2,1,18.19,0.82
24.76,79.44,523,Spoiled,2,0.731,20.95,21.0,0,9.83,0.18
18.15,75.3,388,Spoiled,2,1.261,13.7,102.8,0,16.99,1.48
19.94,69.27,6,Safe,2,0.915,14.14,110.5,0,10.86,0.65
32.36,53.76,399,Spoiled,2,0.434,21.77,137.4,1,18.63,0.44
20.98,76.85,386,Spoiled,2,0.464,16.76,125.5,1,17.78,2.03
7.0,51.01,198,Safe,2,0.733,-2.44,100.9,0,13.99,0.22
14.21,67.23,484,Spoiled,2,0.086,8.22,39.3,0,16.02,0.53
13.35,39.79,51,Safe,2,0.186,-0.04,77.6,0,14.54,2.32
9.98,72.45,452,Risky,2,0.499,5.26,142.9,0,9.89,0.95
7.73,77.34,543,Spoiled,2,0.615,4.02,47.6,0,14.15,11.48
29.18,85.71,590,Spoiled,2,1.323,26.53,160.0,0,13.02,0.32
15.03,69.41,682,Spoiled,2,0.073,9.47,55.3,1,13.14,0.5
20.42,49.8,77,Safe,2,0.272,9.58,134.0,0,9.26,2.0
29.78,57.61,221,Risky,2,0.49,20.5,72.5,1,12.02,0.14
16.0,76.69,580,Spoiled,2,1.248,11.91,152.4,0,18.84,0.78
16.94,36.65,689,Spoiled,2,0.244,2.01,76.2,1,16.35,1.87
21.17,38.81,669,Risky,2,0.304,6.59,51.5,1,12.62,2.22
39.71,44.7,448,Spoiled,2,0.414,25.39,173.7,0,16.24,1.6
8.31,60.17,309,Risky,2,0.306,1.04,22.4,0,14.7,0.46
19.22,80.44,319,Risky,2,0.361,15.77,116.0,0,9.71,0.32
21.94,89.08,676,Spoiled,2,0.606,20.05,178.3,0,11.32,3.17
26.3,61.87,35,Spoiled,2,0.491,18.39,119.9,0,19.03,9.13
35.95,83.8,378,Spoiled,2,1.425,32.76,58.7,1,19.57,2.57
14.03,74.42,442,Risky,2,1.161,9.55,37.2,0,10.82,1.04
18.06,60.02,509,Risky,2,1.116,10.18,25.4,0,10.59,7.06
33.79,41.98,589,Spoiled,2,1.007,19.05,177.8,1,17.02,1.96
7.46,66.16,137,Risky,2,0.673,1.56,45.6,1,9.34,0.45
28.16,67.78,176,Spoiled,2,0.084,21.63,89.1,0,19.03,0.54
19.39,75.77,452,Risky,2,0.266,15.0,78.6,0,13.4,2.22
39.07,46.96,258,Risky,2,0.846,25.65,172.7,0,14.21,0.0
31.24,65.21,173,Risky,2,1.215,23.91,80.4,0,13.87,3.54
29.32,40.1,593,Risky,2,1.232,14.34,103.8,0,13.75,4.32
20.06,47.68,608,Spoiled,2,0.509,8.61,90.3,0,18.21,2.81
18.83,49.86,404,Safe,2,1.396,8.14,107.2,0,10.12,3.88
10.33,83.22,406,Risky,2,0.265,7.61,106.5,0,13.23,1.13
35.95,81.46,503,Spoiled,2,0.887,32.26,138.8,0,13.28,4.41
18.51,55.56,498,Risky,2,0.655,9.44,183.0,0,10.86,1.48
6.33,82.14,574,Risky,2,1.271,3.51,41.4,0,9.51,6.06
28.41,50.88,703,Risky,2,0.174,17.24,95.7,0,9.04,2.47
18.82,37.99,442,Safe,2,1.145,4.19,166.1,0,15.0,0.05
24.6,64.76,634,Risky,2,0.134,17.51,22.0,0,11.93,2.11
35.64,63.48,604,Spoiled,2,1.063,27.61,132.3,0,11.1,0.33
39.37,82.5,624,Spoiled,2,0.396,35.82,155.7,0,10.19,0.63
17.55,47.75,205,Risky,2,1.301,6.33,110.6,0,17.46,4.27
28.42,46.06,594,Spoiled,2,1.149,15.69,112.9,0,17.77,0.23
35.95,48.1,23,Risky,2,0.824,23.22,59.9,1,12.24,1.57
28.52,80.1,89,Spoiled,2,1.482,24.74,166.7,0,16.43,0.53
34.14,63.12,94,Spoiled,2,1.31,26.1,196.4,0,18.72,1.24
32.52,56.51,423,Spoiled,2,1.243,22.74,77.9,0,18.08,2.15
23.86,76.4,66,Spoiled,2,0.794,19.45,145.6,0,16.29,0.67
30.13,35.23,524,Spoiled,2,1.358,13.06,120.1,0,15.53,1.07
29.12,41.03,575,Spoiled,2,0.657,14.52,149.4,1,9.68,1.18
13.14,37.63,400,Safe,2,1.271,-1.0,150.1,0,11.56,0.43
13.38,39.53,247,Risky,2,0.727,-0.11,96.2,0,16.63,1.81
29.48,56.69,379,Risky,2,0.497,19.96,167.2,0,12.17,0.71
9.53,67.86,55,Safe,2,0.602,3.89,186.4,0,14.38,1.39
9.44,84.52,212,Risky,2,1.484,6.96,49.2,0,13.4,2.46
15.39,51.29,436,Safe,2,0.577,5.38,146.6,0,14.63,3.37
9.84,54.31,537,Risky,2,0.227,1.05,46.6,0,13.57,1.76
30.79,49.97,546,Spoiled,2,1.067,19.14,183.9,0,11.85,2.88
7.96,60.54,189,Safe,2,0.165,0.8,82.0,0,9.97,10.13
19.19,75.86,135,Spoiled,2,1.05,14.82,85.2,0,16.97,6.69
20.25,82.26,161,Spoiled,2,0.942,17.12,74.7,0,17.03,3.72
13.53,71.07,423,Risky,2,0.464,8.39,105.4,1,13.46,0.66
19.33,37.74,479,Safe,2,1.443,4.55,53.6,0,10.72,6.3
14.43,48.47,301,Safe,2,1.039,3.69,162.2,0,11.15,2.47
19.44,47.52,317,Safe,2,0.152,7.99,144.0,0,11.83,1.52
9.66,78.86,326,Spoiled,2,1.276,6.17,117.0,1,13.91,2.49
16.54,82.6,498,Spoiled,2,0.212,13.57,192.7,1,11.48,2.91
15.53,49.5,414,Risky,2,0.052,5.0,167.5,0,16.52,1.06
32.07,58.89,706,Spoiled,2,0.332,23.0,96.7,1,19.71,0.18
11.11,63.51,100,Safe,2,0.524,4.45,178.9,0,9.83,0.24
13.56,88.61,190,Spoiled,2,0.198,11.71,49.4,0,18.31,0.9
33.99,88.74,183,Spoiled,2,0.78,31.86,27.9,0,11.56,1.35
22.61,54.68,448,Risky,2,0.789,13.01,76.8,0,19.59,2.69
16.76,88.19,691,Risky,2,0.897,14.79,99.7,0,10.77,1.81
37.58,78.96,547,Spoiled,2,0.655,33.29,34.9,0,17.35,1.84
28.64,45.58,442,Risky,2,1.183,15.72,66.5,1,12.2,0.35
27.99,39.62,490,Spoiled,2,0.273,12.97,101.8,0,19.75,4.85
32.05,39.66,78,Risky,2,0.196,16.6,84.7,0,9.8,0.4
25.71,69.67,710,Spoiled,2,0.146,19.74,101.7,0,19.33,2.98
17.85,79.39,144,Risky,2,0.66,14.23,112.7,0,9.82,1.28
38.78,50.6,289,Risky,2,0.428,26.65,75.1,0,12.83,0.66
20.56,38.16,369,Safe,2,0.441,5.8,127.2,0,10.34,1.89
24.46,35.11,573,Risky,2,1.187,8.03,190.0,0,9.27,0.07
17.01,51.31,64,Risky,2,0.764,6.88,146.0,0,16.9,4.95
38.9,46.29,13,Risky,2,0.176,25.25,156.8,0,13.78,0.04
38.42,68.88,107,Risky,2,1.154,31.67,131.9,0,11.86,0.43
16.37,50.39,712,Spoiled,2,0.129,6.03,67.4,0,19.27,0.81
24.34,63.33,504,Risky,2,1.303,16.92,95.2,0,14.15,2.5
20.06,73.19,575,Risky,2,0.202,15.11,65.3,0,12.7,3.0
39.1,60.39,444,Spoiled,2,0.793,30.0,28.9,0,15.11,1.8
31.38,55.46,461,Spoiled,2,0.787,21.37,97.6,0,18.25,0.15
36.22,46.32,19,Spoiled,2,0.274,22.84,20.2,1,19.8,0.21
7.38,76.83,167,Risky,2,0.677,3.58,107.5,0,14.23,7.08
8.7,89.99,713,Spoiled,2,1.454,7.15,57.1,0,14.53,3.46
27.89,78.81,532,Spoiled,2,0.613,23.86,80.5,0,18.83,1.78
17.76,51.22,533,Risky,2,1.425,7.55,112.3,0,13.1,8.53
24.65,68.79,65,Safe,2,0.885,18.52,72.9,0,10.82,0.14
26.16,40.36,112,Risky,2,0.69,11.62,142.3,0,19.86,1.25
20.25,43.37,633,Spoiled,2,0.589,7.38,132.6,0,17.63,8.81
27.49,48.32,248,Risky,2,0.187,15.59,88.9,1,9.56,0.06
8.54,48.67,379,Risky,2,0.232,-1.66,136.9,0,14.53,1.22
9.92,40.04,59,Safe,2,1.249,-3.04,155.3,1,10.96,1.93
22.56,67.94,62,Risky,2,0.915,16.33,149.1,0,16.99,1.58
18.26,35.93,480,Risky,2,1.305,2.9,135.7,0,18.01,1.07
28.88,72.29,397,Spoiled,2,0.537,23.38,81.7,0,16.35,2.37
8.48,61.94,401,Risky,2,0.348,1.61,25.7,0,13.75,1.36
12.97,69.38,25,Risky,2,1.058,7.5,61.4,0,16.82,3.17
26.13,77.64,135,Spoiled,2,1.453,21.91,93.8,0,17.07,0.79
20.43,42.17,279,Safe,2,1.274,7.14,73.2,0,9.51,1.93
8.58,83.03,684,Risky,2,0.809,5.86,69.4,0,10.67,0.98
29.8,57.92,414,Risky,2,0.37,20.61,192.4,0,12.75,1.05
13.28,71.82,221,Risky,2,0.78,8.3,172.4,0,16.79,0.27
27.04,82.57,358,Spoiled,2,0.759,23.81,115.8,0,14.6,16.91
19.58,64.97,274,Spoiled,2,1.111,12.81,136.8,1,16.81,0.97
27.29,71.54,324,Spoiled,2,1.306,21.68,190.9,1,19.3,0.37
6.19,82.59,37,Risky,2,0.44,3.45,52.3,1,13.24,0.51
16.06,64.53,712,Risky,2,0.527,9.37,134.8,0,13.5,3.2
17.56,70.42,569,Spoiled,2,0.238,12.11,76.2,0,19.67,3.41
37.69,74.33,160,Spoiled,2,1.419,32.32,166.9,0,14.96,1.78
21.36,73.47,166,Risky,2,0.774,16.42,191.7,1,14.26,2.73
5.82,82.91,24,Risky,2,0.992,3.14,180.7,0,13.4,0.42
22.7,63.59,23,Risky,2,0.157,15.43,80.4,1,12.2,1.03
34.58,71.84,231,Spoiled,2,0.084,28.74,54.5,0,18.29,0.15
18.76,69.73,461,Risky,2,0.166,13.11,105.6,0,9.33,3.31
14.07,60.62,90,Risky,2,1.259,6.57,198.8,0,16.3,0.95
28.04,87.99,210,Spoiled,2,0.534,25.86,108.0,0,18.07,4.26
34.57,47.1,649,Spoiled,2,0.16,21.62,85.3,0,12.45,0.74
33.83,39.34,288,Risky,2,0.463,18.05,39.4,0,10.18,0.14
24.65,54.35,493,Risky,2,0.084,14.81,100.4,0,12.6,1.23
32.95,78.41,26,Spoiled,2,1.119,28.68,133.2,0,13.49,0.32
20.64,86.58,301,Spoiled,2,1.142,18.32,120.9,0,13.62,1.52
33.25,52.79,66,Spoiled,2,1.102,22.29,199.3,1,14.51,3.79
16.0,85.03,596,Spoiled,2,0.087,13.48,70.2,0,11.45,1.31
20.39,69.42,366,Spoiled,2,0.729,14.6,85.0,0,16.32,1.65
20.0,84.27,329,Risky,2,0.735,17.26,83.0,0,13.07,4.95
15.09,51.83,211,Safe,2,0.052,5.26,71.8,0,14.31,1.06
17.79,48.5,716,Risky,2,0.824,6.78,43.4,0,10.97,0.05
