Temperature,Humidity,Storage_Days,Spoilage_Label,Grain_Type,Airflow,Dew_Point,Ambient_Light,Pest_Presence,Grain_Moisture,Rainfall
38.23,89.37,577,Spoiled,4,1.41,36.16,121.8,1,16.05,0.97
24.97,37.28,38,Risky,4,0.186,9.37,97.7,0,16.45,13.5
31.13,69.71,711,Spoiled,4,1.193,24.92,123.9,1,13.14,7.21
20.23,30.67,389,Risky,4,1.168,2.4,104.1,0,17.2,0.3
35.2,75.2,194,Spoiled,4,0.986,30.13,198.7,1,17.79,4.93
39.96,68.67,544,Spoiled,4,0.217,33.08,160.8,0,16.55,1.41
28.23,69.29,252,Safe,4,1.031,22.06,179.6,0,12.64,0.89
35.11,33.67,175,Risky,4,0.672,16.71,91.2,0,14.61,0.05
40.74,81.38,499,Spoiled,4,0.975,36.9,147.0,1,15.94,1.46
23.15,63.42,109,Risky,4,1.248,15.81,194.9,0,17.36,2.0
30.21,67.63,417,Risky,4,0.613,23.54,45.0,0,11.61,0.5
40.91,62.68,315,Spoiled,4,1.064,32.35,180.6,0,17.89,0.67
30.91,43.12,631,Risky,4,0.225,16.9,20.0,0,14.18,0.6
34.0,73.9,326,Spoiled,4,1.1,28.67,47.8,1,11.56,0.67
37.41,33.9,398,Spoiled,4,0.242,18.81,176.8,0,16.23,1.25
27.74,66.39,407,Spoiled,4,1.085,20.89,32.8,1,17.03,2.86
17.94,50.94,91,Risky,4,0.134,7.63,191.4,0,16.58,3.41
31.02,85.94,575,Spoiled,4,1.412,28.38,92.1,0,13.31,3.2
42.67,43.87,450,Spoiled,4,0.162,27.73,139.1,1,9.31,2.17
21.94,80.24,630,Spoiled,4,0.443,18.37,127.6,0,11.45,4.05
16.9,77.69,131,Risky,4,1.344,12.98,172.8,0,11.12,3.51
37.12,88.45,488,Spoiled,4,0.677,34.88,196.6,0,18.99,2.09
16.44,52.89,445,Risky,4,0.233,6.8,184.7,0,17.86,0.48
20.81,77.44,67,Risky,4,0.762,16.71,159.7,0,10.19,5.67
34.96,69.99,96,Risky,4,0.165,28.65,76.9,0,11.4,0.05
24.13,65.32,216,Safe,4,1.246,17.21,122.4,0,14.97,1.28
21.63,69.36,501,Spoiled,4,0.318,15.77,66.8,1,19.23,0.83
28.17,45.7,362,Safe,4,0.784,15.34,22.5,0,11.45,1.44
30.71,71.24,196,Spoiled,4,0.941,24.89,177.4,0,19.92,1.32
24.26,69.76,461,Risky,4,1.082,18.38,57.7,1,13.03,5.12
40.26,52.23,80,Risky,4,1.368,28.55,23.5,0,14.56,2.25
37.18,57.43,593,Risky,4,1.376,27.34,91.4,0,9.54,0.22
30.85,56.23,337,Risky,4,1.13,21.1,33.2,0,11.14,1.62
40.69,78.52,65,Spoiled,4,0.394,36.2,164.0,1,17.82,1.64
21.27,43.82,355,Spoiled,4,0.626,8.46,177.7,1,17.31,0.36
41.95,43.31,7,Risky,4,0.471,26.87,64.8,0,11.56,0.31
43.18,73.83,61,Spoiled,4,0.074,37.47,95.0,0,11.34,8.59
29.55,32.64,254,Risky,4,1.014,11.39,75.8,0,15.52,3.02
42.72,72.65,605,Spoiled,4,1.409,36.73,161.7,1,12.05,1.37
27.9,81.02,357,Spoiled,4,1.469,24.33,39.9,0,19.87,3.34
22.05,77.17,4,Spoiled,4,1.196,17.86,124.2,1,19.89,0.67
33.87,44.47,323,Risky,4,0.933,20.05,146.8,0,10.64,1.63
35.44,61.91,349,Risky,4,1.205,27.0,81.1,0,12.28,1.94
27.33,61.61,7,Risky,4,1.259,19.29,187.8,0,19.24,7.6
19.44,55.34,636,Spoiled,4,1.164,10.25,176.8,0,16.11,1.15
38.43,38.78,163,Spoiled,4,0.161,21.89,28.1,1,18.74,0.65
41.8,80.29,285,Spoiled,4,1.116,37.68,21.2,1,9.47,2.05
30.88,39.08,705,Risky,4,1.176,15.33,170.9,1,12.75,1.3
26.68,54.42,203,Safe,4,0.562,16.71,160.2,0,9.27,1.16
40.82,43.8,110,Risky,4,1.025,26.05,152.1,1,10.11,0.97
27.99,73.84,581,Risky,4,0.984,22.88,101.5,0,13.35,0.89
38.05,75.21,462,Spoiled,4,0.96,32.87,144.8,1,11.44,0.52
33.6,83.81,325,Spoiled,4,1.072,30.47,115.0,0,16.93,0.08
17.88,49.04,329,Risky,4,1.354,7.02,55.6,0,16.5,0.64
22.55,33.36,130,Risky,4,0.795,5.62,84.4,0,16.76,0.66
37.2,58.23,501,Spoiled,4,0.154,27.59,144.5,1,12.05,0.21
40.26,55.39,517,Spoiled,4,0.864,29.57,106.5,0,19.17,0.5
22.01,84.1,510,Spoiled,4,0.567,19.2,112.2,0,15.66,1.23
16.64,59.54,223,Safe,4,0.274,8.72,65.9,0,10.13,0.21
23.24,59.93,340,Risky,4,1.143,15.02,176.5,0,16.02,2.96
21.31,85.5,500,Risky,4,1.374,18.77,149.6,0,14.71,0.3
40.1,33.62,28,Risky,4,0.214,21.02,47.3,0,13.89,0.96
38.31,50.69,292,Spoiled,4,0.75,26.25,68.5,0,16.75,0.92
38.45,54.59,572,Risky,4,0.157,27.65,157.2,0,12.64,1.63
44.69,34.9,342,Risky,4,0.355,25.62,54.9,0,9.63,5.14
40.85,46.39,6,Risky,4,0.359,27.05,57.5,0,14.06,2.05
20.41,87.61,73,Spoiled,4,0.702,18.28,199.6,0,19.84,0.42
38.46,66.68,57,Spoiled,4,0.782,31.13,184.2,0,17.66,0.55
31.68,52.59,522,Risky,4,1.241,20.78,163.0,0,15.93,4.15
27.51,86.62,489,Spoiled,4,1.496,25.07,35.2,1,17.41,1.73
31.96,36.78,189,Risky,4,1.238,15.33,110.4,0,19.05,3.62
25.5,64.66,74,Risky,4,1.044,18.34,90.1,0,17.69,1.87
25.02,88.76,320,Risky,4,0.291,23.03,38.6,0,9.97,5.87
17.96,88.33,337,Risky,4,0.636,16.0,61.6,0,9.68,7.31
38.22,77.53,632,Spoiled,4,0.361,33.58,164.9,0,15.47,0.48
31.64,54.35,107,Risky,4,0.33,21.28,127.5,1,15.04,3.69
35.48,77.56,403,Spoiled,4,1.28,30.94,127.7,0,11.36,1.39
34.69,61.91,267,Spoiled,4,0.903,26.29,60.9,1,19.87,1.78
38.79,30.88,659,Spoiled,4,0.303,18.51,162.0,0,14.33,1.66
23.68,40.39,601,Spoiled,4,1.137,9.42,25.9,1,16.06,0.32
32.97,87.15,364,Spoiled,4,0.599,30.54,93.0,0,17.36,1.14
22.81,48.06,7,Risky,4,0.632,11.23,57.9,0,17.17,2.86
16.0,78.76,77,Spoiled,4,0.168,12.31,101.3,0,17.93,0.26
25.38,56.98,400,Safe,4,0.657,16.23,102.1,0,10.94,0.34
29.4,47.3,239,Risky,4,0.425,16.99,21.4,0,15.45,0.78
21.47,67.36,420,Spoiled,4,0.246,15.16,199.3,1,17.14,5.19
43.33,68.62,68,Risky,4,1.158,36.27,60.9,0,12.27,3.7
39.33,30.58,608,Spoiled,4,0.793,18.82,121.1,0,13.79,0.21
17.95,48.8,330,Safe,4,1.301,7.02,69.0,0,12.55,2.01
25.81,82.51,170,Risky,4,1.143,22.6,174.1,0,15.97,0.74
24.8,35.31,363,Risky,4,1.289,8.42,184.1,0,17.33,2.31
15.76,41.34,438,Safe,4,0.418,2.65,162.7,0,13.01,1.66
31.89,33.58,9,Risky,4,0.665,13.86,159.1,0,15.94,0.62
38.07,82.24,340,Spoiled,4,1.249,34.49,152.9,0,16.34,2.19
25.46,45.02,527,Risky,4,0.382,12.65,172.1,1,15.01,0.45
15.88,42.06,527,Safe,4,0.491,3.0,196.4,0,9.45,0.68
29.11,35.49,163,Safe,4,0.925,12.28,72.0,0,10.29,1.5
16.92,43.14,252,Risky,4,0.079,4.3,30.0,1,14.68,1.39
18.11,88.44,19,Risky,4,1.318,16.17,47.5,1,11.79,0.47
26.79,66.7,218,Safe,4,1.122,20.06,140.2,0,10.4,1.68
29.96,57.7,593,Risky,4,1.301,20.7,169.3,0,11.57,2.81
42.84,54.14,291,Spoiled,4,0.682,31.55,170.8,0,18.2,1.82
38.28,47.02,470,Spoiled,4,0.429,24.96,197.3,0,16.93,1.23
24.29,38.87,168,Safe,4,0.708,9.39,132.1,0,11.23,1.02
32.63,68.19,680,Spoiled,4,0.242,25.98,189.1,0,18.14,4.32
21.15,72.87,591,Risky,4,0.552,16.09,169.1,0,14.56,0.54
29.85,88.4,414,Risky,4,1.305,27.72,43.2,0,9.42,0.06
44.87,45.61,9,Spoiled,4,1.169,30.38,140.2,0,19.22,0.76
42.67,67.25,238,Risky,4,0.444,35.27,116.8,0,9.34,1.17
38.5,84.15,80,Spoiled,4,1.03,35.33,190.8,0,9.13,5.12
39.92,57.81,120,Risky,4,1.013,30.0,174.1,0,10.03,2.61
34.71,59.3,205,Risky,4,0.446,25.58,98.1,1,14.26,1.77
26.77,38.39,630,Risky,4,0.882,11.41,140.3,0,12.92,0.94
31.8,81.73,190,Risky,4,1.326,28.28,173.3,0,9.95,0.63
33.17,72.59,475,Spoiled,4,0.09,27.56,132.9,0,19.97,1.48
25.84,37.9,41,Safe,4,0.975,10.39,128.4,0,11.68,0.51
42.49,58.75,505,Risky,4,1.005,32.67,186.6,0,11.92,4.33
32.52,69.1,338,Spoiled,4,0.934,26.1,62.6,0,19.61,0.67
27.65,61.49,495,Spoiled,4,0.667,19.56,156.8,0,16.31,0.98
42.17,67.34,484,Spoiled,4,0.183,34.82,171.4,0,18.57,1.04
30.48,84.56,668,Spoiled,4,0.09,27.57,124.9,1,15.28,0.81
39.86,58.88,318,Risky,4,0.728,30.26,123.9,0,12.4,2.81
31.95,57.46,515,Risky,4,0.231,22.48,65.4,1,12.85,6.24
30.82,57.45,559,Spoiled,4,0.69,21.43,165.8,0,16.17,1.78
21.29,38.35,670,Risky,4,0.555,6.52,117.2,0,12.89,0.32
39.78,64.6,225,Spoiled,4,0.695,31.82,182.8,0,18.93,2.41
28.55,41.77,10,Safe,4,1.469,14.28,70.6,0,14.35,2.96
44.22,38.84,698,Spoiled,4,1.414,27.03,166.7,1,11.8,1.88
16.7,59.04,474,Safe,4,1.44,8.65,125.8,0,11.7,4.13
28.92,79.49,547,Spoiled,4,0.999,25.0,27.7,1,16.2,3.71
25.88,79.79,611,Spoiled,4,0.754,22.11,118.0,0,18.23,0.6
40.8,49.0,259,Spoiled,4,1.102,27.94,81.5,1,16.4,2.93
17.19,36.75,368,Safe,4,0.61,2.27,109.0,0,9.26,1.85
34.66,83.56,262,Spoiled,4,0.793,31.45,113.1,0,17.57,3.64
32.73,56.57,383,Risky,4,1.114,22.95,187.6,0,14.16,6.83
27.25,67.34,308,Risky,4,0.594,20.66,85.5,0,12.06,2.97
25.74,33.15,252,Safe,4,0.935,8.31,71.9,0,14.95,0.42
44.17,48.01,615,Spoiled,4,1.472,30.65,149.2,0,18.35,1.08
38.0,65.43,440,Risky,4,0.732,30.36,185.9,0,14.79,0.86
15.6,67.65,146,Risky,4,0.091,9.64,136.3,0,17.49,0.75
30.56,78.73,43,Spoiled,4,0.519,26.43,81.1,0,15.72,1.18
17.12,35.07,593,Risky,4,0.182,1.56,153.6,0,19.56,0.52
29.83,63.98,546,Risky,4,0.763,22.26,163.3,0,12.95,0.03
34.41,53.01,633,Spoiled,4,1.488,23.42,105.7,1,13.4,1.32
29.6,81.16,561,Spoiled,4,0.744,26.02,152.7,1,19.13,0.5
35.14,40.51,632,Spoiled,4,0.161,19.68,138.1,1,10.63,3.34
17.7,65.55,70,Risky,4,1.479,11.16,200.0,0,18.68,4.99
15.77,88.84,192,Risky,4,1.146,13.93,122.0,0,10.03,1.68
23.46,45.46,534,Risky,4,1.192,10.99,153.2,1,15.25,0.07
24.98,66.81,58,Risky,4,0.568,18.37,63.9,0,17.49,0.59
37.49,76.4,363,Spoiled,4,1.164,32.61,138.2,0,19.78,3.02
39.27,50.36,721,Spoiled,4,0.784,27.02,128.4,0,10.01,1.35
26.64,76.94,116,Spoiled,4,0.46,22.25,147.4,0,16.82,3.0
17.77,70.58,302,Spoiled,4,0.799,12.35,111.3,0,19.56,1.45
22.21,36.74,9,Risky,4,1.182,6.71,128.2,1,17.35,0.67
25.63,72.32,704,Spoiled,4,1.294,20.27,61.4,0,18.28,4.14
32.96,80.32,122,Spoiled,4,0.222,29.1,82.2,1,14.07,1.94
15.43,89.62,415,Spoiled,4,1.189,13.73,153.2,1,16.82,2.95
26.86,87.63,460,Spoiled,4,0.869,24.63,99.3,1,13.4,0.22
17.03,30.39,280,Risky,4,0.994,-0.5,190.6,0,17.49,5.52
30.19,77.01,102,Spoiled,4,0.957,25.7,52.8,0,19.26,0.28
29.5,71.04,421,Spoiled,4,0.749,23.68,186.2,0,16.4,3.97
36.04,39.63,448,Spoiled,4,0.916,20.13,156.8,1,18.24,1.29
31.41,41.53,700,Risky,4,0.777,16.75,60.7,0,15.61,0.77
23.93,43.76,549,Safe,4,1.494,10.84,105.9,0,12.57,2.08
23.76,31.94,33,Risky,4,1.328,6.04,48.2,0,18.52,2.95
31.88,44.69,8,Safe,4,0.864,18.34,69.4,0,9.73,1.65
33.2,37.84,387,Spoiled,4,1.325,16.87,144.9,0,17.8,2.16
34.18,53.29,343,Spoiled,4,0.09,23.3,157.9,0,19.19,1.6
24.81,81.09,454,Spoiled,4,0.817,21.34,145.8,1,14.61,2.37
40.33,44.18,600,Risky,4,1.352,25.75,160.0,0,14.61,1.37
43.15,40.99,527,Risky,4,1.053,27.0,75.5,0,9.97,3.3
18.89,42.05,504,Risky,4,0.784,5.71,162.9,0,19.27,0.72
28.34,50.1,573,Risky,4,0.306,16.93,128.8,0,16.18,1.02
43.44,54.86,600,Spoiled,4,0.597,32.34,134.2,1,18.37,1.12
40.28,64.48,125,Risky,4,0.563,32.26,71.9,0,9.6,1.01
24.74,83.12,490,Risky,4,0.321,21.67,25.7,0,11.4,0.89
17.4,69.33,488,Risky,4,0.819,11.72,145.7,0,19.06,1.48
20.04,80.28,311,Spoiled,4,0.117,16.53,129.4,1,15.7,0.79
38.19,58.31,513,Risky,4,1.309,28.54,23.5,0,11.32,2.01
41.2,34.82,249,Risky,4,1.036,22.55,143.5,0,14.24,3.13
16.19,31.24,209,Safe,4,1.238,-0.85,138.0,0,12.2,1.37
19.76,47.07,1,Risky,4,1.176,8.14,84.5,1,18.67,4.21
35.64,50.02,377,Risky,4,0.366,23.59,29.2,1,9.39,4.6
19.67,76.61,251,Risky,4,1.195,15.44,57.0,0,10.2,2.19
17.08,63.9,131,Risky,4,0.813,10.19,173.1,0,18.6,0.14
29.15,79.63,253,Spoiled,4,1.391,25.26,169.4,1,9.48,0.09
42.36,43.74,49,Spoiled,4,0.934,27.4,102.8,1,13.32,1.57
43.59,78.27,590,Spoiled,4,0.156,38.95,68.3,1,18.53,1.25
38.26,35.95,330,Spoiled,4,0.864,20.5,92.7,1,16.87,2.62
30.92,51.62,401,Spoiled,4,0.749,19.78,41.7,1,17.67,3.11
22.07,60.12,267,Risky,4,1.166,13.97,197.1,0,16.0,1.48
34.24,68.34,384,Risky,4,1.296,27.55,97.7,0,12.03,1.11
30.02,51.24,631,Risky,4,0.547,18.83,117.7,0,13.72,0.72
37.61,44.2,397,Risky,4,0.416,23.32,168.7,0,13.44,0.08
28.44,36.35,245,Risky,4,0.459,12.05,139.1,0,19.55,4.19
41.0,33.92,602,Spoiled,4,0.748,21.94,86.6,1,12.54,4.76
36.79,43.68,128,Risky,4,0.521,22.39,101.4,0,11.41,0.41
25.56,51.44,674,Risky,4,1.025,14.8,91.0,0,10.2,0.24
17.55,72.45,110,Risky,4,1.152,12.54,44.4,1,15.9,0.83
43.2,52.34,663,Spoiled,4,0.523,31.28,100.3,0,11.64,1.03
32.83,55.75,341,Risky,4,0.331,22.8,154.6,0,9.49,1.5
35.18,40.45,266,Risky,4,0.924,19.69,39.5,0,12.24,1.76
25.47,72.04,129,Risky,4,0.337,20.05,44.2,0,15.11,0.71
26.68,55.76,539,Risky,4,0.47,17.09,53.1,0,19.99,2.08
28.24,66.83,512,Spoiled,4,0.588,21.47,99.6,0,16.92,3.1
23.75,58.0,28,Risky,4,1.433,14.98,120.6,0,19.78,0.94
25.3,42.28,40,Safe,4,1.029,11.55,139.2,0,10.22,1.16
41.06,41.36,583,Risky,4,1.174,25.29,78.1,0,9.3,1.05
25.3,35.36,202,Safe,4,0.491,8.88,159.1,0,11.99,2.57
30.16,46.46,223,Safe,4,1.265,17.4,80.2,0,14.4,0.33
31.71,77.53,44,Risky,4,0.433,27.28,155.1,0,13.81,0.12
42.34,79.63,689,Spoiled,4,1.301,38.06,109.7,1,9.78,0.11
40.09,61.56,347,Spoiled,4,0.424,31.26,177.7,0,19.01,0.01
26.25,70.73,106,Risky,4,0.402,20.5,88.4,1,10.76,4.3
36.96,34.21,507,Risky,4,1.254,18.57,185.8,0,11.69,1.73
43.78,81.95,662,Spoiled,4,0.642,39.99,86.1,1,14.29,0.83
32.06,63.05,196,Risky,4,1.031,24.12,50.9,0,16.67,4.49
27.34,36.33,35,Risky,4,1.009,11.08,159.5,1,15.05,2.83
37.07,58.26,517,Risky,4,1.047,27.48,195.7,0,15.31,1.38
21.21,51.18,87,Safe,4,0.597,10.72,47.7,0,13.13,3.4
26.42,67.4,119,Spoiled,4,1.22,19.88,41.6,1,17.31,3.61
37.57,65.87,364,Risky,4,0.556,30.07,122.1,0,12.84,2.25
41.46,54.3,398,Spoiled,4,0.398,30.33,165.3,1,15.0,0.29
32.4,86.85,686,Spoiled,4,1.493,29.92,120.5,0,17.12,0.21
39.37,83.75,364,Spoiled,4,0.189,36.09,139.3,1,11.47,1.47
15.43,78.33,86,Spoiled,4,0.976,11.67,199.2,1,16.03,0.3
34.78,76.8,145,Risky,4,0.768,30.09,57.1,0,10.06,3.09
44.41,77.48,307,Spoiled,4,0.286,39.55,122.0,0,16.28,3.99
38.13,55.37,396,Spoiled,4,1.016,27.59,87.1,0,18.63,3.73
38.95,62.08,538,Spoiled,4,1.008,30.34,120.5,0,19.81,0.96
44.14,69.21,178,Spoiled,4,1.074,37.19,50.9,1,14.03,0.89
41.74,39.19,618,Spoiled,4,0.239,24.99,107.7,0,19.77,0.4
43.27,73.53,537,Spoiled,4,0.495,37.48,177.2,0,9.43,0.18
16.67,41.02,274,Safe,4,0.827,3.36,144.7,0,9.15,0.36
24.79,81.98,207,Spoiled,4,0.517,21.5,62.0,0,18.84,1.44
35.27,32.18,90,Risky,4,1.422,16.13,60.7,0,13.56,3.93
16.25,41.76,597,Risky,4,0.208,3.23,94.7,0,19.86,5.22
34.74,88.17,414,Spoiled,4,1.312,32.48,165.4,0,12.93,0.96
21.07,47.49,478,Safe,4,0.487,9.47,37.2,0,13.11,3.16
15.29,34.83,381,Safe,4,0.604,-0.15,83.5,0,10.95,0.92
37.76,67.65,722,Risky,4,0.78,30.72,172.8,0,9.58,1.7
16.39,70.79,204,Safe,4,0.885,11.07,102.5,0,10.68,7.76
19.3,86.53,39,Risky,4,0.936,16.99,100.2,0,15.56,8.15
36.98,61.18,66,Risky,4,1.268,28.24,135.3,0,15.86,1.65
17.04,46.89,246,Safe,4,0.252,5.61,26.7,0,13.59,0.8
24.45,41.61,633,Spoiled,4,1.073,10.55,102.1,0,16.7,1.54
19.58,67.04,703,Spoiled,4,0.6,13.29,197.9,0,18.65,0.42
22.4,89.12,62,Risky,4,0.307,20.52,35.4,1,12.9,0.03
38.12,68.25,318,Risky,4,0.962,31.22,129.6,0,11.91,3.54
27.48,44.96,5,Risky,4,1.089,14.46,176.1,1,13.8,1.89
38.39,88.74,35,Spoiled,4,0.31,36.19,121.4,0,9.41,1.62
17.52,87.53,493,Spoiled,4,0.454,15.42,63.3,1,18.77,0.25
32.17,78.36,328,Risky,4,0.52,27.91,51.0,0,9.58,1.5
34.78,37.09,652,Spoiled,4,1.494,17.95,21.7,1,17.96,0.21
22.07,41.11,694,Risky,4,1.213,8.24,125.2,0,13.85,1.34
34.84,85.0,195,Risky,4,0.329,31.93,39.4,0,9.25,6.27
25.05,33.74,96,Risky,4,0.907,7.97,71.4,1,16.3,5.82
35.68,77.29,28,Risky,4,0.968,31.07,133.1,0,10.89,0.0
39.71,68.69,451,Spoiled,4,1.138,32.84,55.5,0,16.94,3.8
18.3,78.85,430,Risky,4,0.414,14.56,188.6,0,9.67,0.13
24.77,53.78,713,Risky,4,1.021,14.76,72.0,0,11.56,0.4
23.47,31.58,658,Risky,4,0.312,5.63,61.7,1,14.86,0.02
43.3,74.88,665,Spoiled,4,0.097,37.84,178.1,0,10.3,0.88
26.48,83.6,300,Risky,4,0.648,23.47,52.3,0,15.16,2.1
25.88,37.46,255,Safe,4,1.342,10.25,53.0,1,11.68,3.62
26.25,68.74,18,Safe,4,0.52,20.04,35.9,0,10.53,0.05
16.9,55.75,164,Risky,4,0.124,8.0,44.7,1,9.8,0.14
36.09,84.92,632,Spoiled,4,0.622,33.14,104.5,0,11.64,1.7
23.49,55.57,129,Risky,4,0.612,14.08,158.4,0,19.6,1.16
34.45,49.79,36,Spoiled,4,0.077,22.42,110.8,0,18.98,1.89
37.06,67.9,148,Spoiled,4,0.124,30.12,84.9,0,17.37,8.67
41.03,44.31,460,Spoiled,4,0.292,26.43,129.2,0,13.78,0.85
17.79,57.99,694,Spoiled,4,0.598,9.41,76.4,0,17.91,6.78
30.68,75.47,122,Spoiled,4,0.144,25.83,168.5,1,12.04,1.22
33.4,43.78,281,Risky,4,0.897,19.38,150.3,0,10.52,2.6
34.13,88.08,343,Spoiled,4,1.454,31.86,148.4,0,10.08,0.65
19.31,77.92,166,Spoiled,4,0.27,15.36,132.0,0,18.06,3.4
41.58,85.77,276,Spoiled,4,0.764,38.69,173.1,1,18.72,1.78
18.37,81.62,385,Risky,4,0.867,15.17,26.1,0,10.96,0.13
43.49,43.78,105,Spoiled,4,0.844,28.43,165.8,0,16.13,4.48
18.1,59.2,352,Risky,4,0.67,10.01,52.5,0,15.72,0.02
